chr,start,end,dot,num1,dot,num2,num3,mark
chr16,82477485,82478487,.,422,.,3.434251,2.1,-1
chr16,82487867,82511555,.,298,.,1.774999,13.4,-1
chr16,82519049,82532135,.,312,.,1.955779,13.9,-1
chr16,82546288,82562677,.,280,.,1.522247,3.7,-1
chr16,82571720,82587211,.,304,.,1.853453,13.7,-1
chr16,82594919,82638361,.,289,.,1.643645,12.9,-1
chr16,82646596,82656934,.,284,.,1.581091,1.8,-1
chr16,82670668,83118934,.,318,.,2.045071,12.2,-1
chr16,82867167,82867367,.,806,.,8.602798,3.0,-1
chr16,82888899,82889019,.,1000,.,11.649622,2.7,-1
chr16,83150473,83156499,.,298,.,1.766671,1.4,-1
chr16,83162437,83173508,.,284,.,1.583254,2.3,-1
chr16,83174927,83401185,.,290,.,1.666793,12.8,-1
chr16,83402044,83429542,.,286,.,1.611187,14.2,-1
chr16,83447395,83458749,.,304,.,1.856337,9.1,-1
chr16,83464902,83477266,.,301,.,1.809065,8.9,-1
chr16,83484986,83496789,.,298,.,1.767498,7.1,-1
chr16,83501085,83502177,.,415,.,3.348158,2.4,-1
chr16,83506291,83511371,.,303,.,1.841642,1.3,-1
chr16,83519673,83527789,.,298,.,1.775466,3.6,-1
chr16,83537168,83549216,.,298,.,1.767258,7.4,-1
chr16,83556399,83617327,.,289,.,1.644935,13.4,-1
chr16,83647417,83668809,.,283,.,1.568386,7.8,-1
chr16,83679290,83765108,.,308,.,1.900890,12.9,-1
chr16,83723968,83724090,.,1000,.,11.458644,2.6,-1
chr16,83728008,83728109,.,1000,.,12.776432,2.4,-1
chr16,83736610,83736858,.,747,.,7.804957,3.5,-1
chr16,83769571,83784352,.,280,.,1.535071,3.2,-1
chr16,83825266,83832237,.,297,.,1.758569,2.2,-1
chr16,83843400,83848534,.,303,.,1.843217,1.4,-1
chr16,83860346,83860876,.,513,.,4.666612,2.1,-1
chr16,83864922,83865443,.,519,.,4.747225,2.3,-1
chr16,83889581,83897402,.,300,.,1.801187,3.8,-1
chr16,83916888,83922469,.,307,.,1.888269,2.6,-1
chr16,83933557,83941740,.,301,.,1.813495,4.4,-1
chr16,83948366,83957295,.,297,.,1.758327,4.1,-1
chr16,83986460,84023861,.,289,.,1.647484,13.1,-1
chr16,84030770,84040734,.,304,.,1.845492,7.1,-1
chr16,84047373,84052398,.,305,.,1.861799,1.5,-1
chr16,84073464,84074769,.,399,.,3.131286,2.5,-1
chr16,84084953,84095748,.,306,.,1.872772,8.8,-1
chr16,84099600,84104618,.,305,.,1.864397,1.5,-1
chr16,84111100,84148177,.,312,.,1.954812,13.1,-1
chr16,84163394,84173451,.,284,.,1.582497,1.6,-1
chr16,84207189,84218042,.,307,.,1.892489,9.5,-1
chr16,84244958,84288030,.,283,.,1.570382,13.1,-1
chr16,84295713,84315198,.,281,.,1.539762,5.8,-1
chr16,84316444,84341793,.,291,.,1.671418,13.4,-1
chr16,84351137,84358999,.,296,.,1.737082,2.7,-1
chr16,84372743,84414796,.,291,.,1.672363,13.5,-1
chr16,84423770,84433932,.,307,.,1.894190,8.6,-1
chr16,84449840,84459879,.,283,.,1.574623,1.5,-1
chr16,84472007,84472107,.,1000,.,12.904196,2.5,-1
chr16,84487762,84532100,.,320,.,2.066394,13.0,-1
chr16,84507094,84507342,.,715,.,7.371349,2.7,-1
chr16,84515869,84515972,.,1000,.,12.528346,2.3,-1
chr16,84596046,84657527,.,329,.,2.189844,13.1,-1
chr16,84612219,84612788,.,785,.,8.315534,15.4,-1
chr16,84613428,84613646,.,754,.,7.892475,2.5,-1
chr16,84681157,84719161,.,293,.,1.706231,13.2,-1
chr16,84726977,84826448,.,382,.,2.894021,12.8,-1
chr16,84842361,84859101,.,301,.,1.805097,12.9,-1
chr16,84862400,84863502,.,428,.,3.512939,3.3,-1
chr16,84871385,84872413,.,415,.,3.347392,1.9,-1
chr16,84962779,84969539,.,298,.,1.765737,2.1,-1
chr16,84989873,85028941,.,285,.,1.596454,13.2,-1
chr16,85062082,85063298,.,607,.,5.925035,15.2,-1
chr16,85078644,85084609,.,302,.,1.820793,2.1,-1
chr16,85103554,85119382,.,281,.,1.542231,4.0,-1
chr16,85194858,85246578,.,283,.,1.573936,12.9,-1
chr16,85258376,85397899,.,299,.,1.788100,12.6,-1
chr16,85403204,85426211,.,279,.,1.519054,6.8,-1
chr16,85446977,85542345,.,302,.,1.828933,12.7,-1
chr16,85494546,85494749,.,797,.,8.475663,2.9,-1
chr16,85499451,85499552,.,1000,.,12.776432,2.4,-1
chr16,85586670,85788937,.,345,.,2.404115,12.1,-1
chr16,85667530,85667749,.,787,.,8.347463,3.4,-1
chr16,85673924,85674032,.,1000,.,11.948330,2.1,-1
chr16,85675151,85675304,.,898,.,9.839801,2.5,-1
chr16,85679257,85679535,.,742,.,7.736329,4.5,-1
chr16,85740551,85740652,.,1000,.,12.776432,2.4,-1
chr16,85769685,85769912,.,942,.,10.421891,7.9,-1
chr16,85770043,85770311,.,734,.,7.623748,3.9,-1
chr16,85770648,85770908,.,966,.,10.753497,10.8,-1
chr16,85774471,85775585,.,777,.,8.205092,15.7,-1
chr16,85775983,85776097,.,1000,.,11.319471,1.9,-1
chr16,85776442,85777242,.,776,.,8.199541,15.3,-1
chr16,85779047,85779160,.,1000,.,11.419643,1.9,-1
chr16,85779908,85780115,.,785,.,8.311882,2.8,-1
chr16,85803210,85849457,.,330,.,2.204319,12.7,-1
chr16,85813600,85813705,.,1000,.,12.289711,2.3,-1
chr16,85822441,85822563,.,1000,.,11.458644,2.6,-1
chr16,85824267,85824471,.,833,.,8.961247,3.8,-1
chr16,85827231,85827439,.,859,.,9.305911,4.6,-1
chr16,85829851,85829957,.,1000,.,12.173770,2.2,-1
chr16,85829856,85830339,.,746,.,7.792389,12.4,-1
chr16,85852714,85859896,.,303,.,1.841660,3.8,-1
chr16,85910944,85940985,.,289,.,1.650199,12.9,-1
chr16,85941484,85954782,.,282,.,1.560705,3.1,-1
chr16,86075763,86087052,.,280,.,1.533628,1.4,-1
chr16,86103105,86111824,.,296,.,1.739010,3.5,-1
chr16,86314097,86417954,.,252,.,1.153451,1.5,-1
chr16,86319848,86321057,.,418,.,3.379925,3.4,-1
chr16,86507401,86561942,.,319,.,2.046558,12.8,-1
chr16,86567390,86580367,.,306,.,1.881054,11.8,-1
chr16,86857714,86858743,.,493,.,4.389182,7.7,-1
chr16,86879588,86885486,.,298,.,1.768547,1.3,-1
chr16,86904686,86943488,.,279,.,1.518715,13.2,-1
chr16,86989212,87014612,.,287,.,1.617258,12.3,-1
chr16,87018522,87095647,.,283,.,1.567187,13.0,-1
chr16,87158412,87158932,.,520,.,4.756354,2.3,-1
chr16,87227699,87243858,.,287,.,1.623772,6.5,-1
chr16,87240088,87245117,.,306,.,1.881702,1.8,-1
chr16,87258595,87259618,.,417,.,3.363753,1.9,-1
chr16,87264189,87269441,.,303,.,1.842755,1.5,-1
chr16,87348795,87526552,.,314,.,1.990907,12.6,-1
chr16,87397727,87397930,.,797,.,8.475663,2.9,-1
chr16,87397827,87397941,.,1000,.,11.319471,1.9,-1
chr16,87426686,87426883,.,979,.,10.917256,7.0,-1
chr16,87429113,87429322,.,894,.,9.775906,5.6,-1
chr16,87531858,87537080,.,304,.,1.853341,1.6,-1
chr16,87573288,87595793,.,295,.,1.724956,13.8,-1
chr16,87603301,87603872,.,517,.,4.708186,2.9,-1
chr16,87616769,87626304,.,303,.,1.838301,6.5,-1
chr16,87628193,87645116,.,325,.,2.128713,13.5,-1
chr16,87672825,87692710,.,322,.,2.087428,13.7,-1
chr16,87695372,87706504,.,304,.,1.854717,8.8,-1
chr16,87708966,87717704,.,296,.,1.747536,3.7,-1
chr16,87722454,87750328,.,300,.,1.793921,13.2,-1
chr16,87753096,87760229,.,294,.,1.718630,1.8,-1
chr16,87767059,87767180,.,960,.,10.664625,1.6,-1
chr16,87769238,87769990,.,539,.,5.004952,7.0,-1
chr16,87775713,87776868,.,402,.,3.165532,1.8,-1
chr16,87777688,87785050,.,293,.,1.708991,1.8,-1
chr16,87855515,87909641,.,431,.,3.560261,13.2,-1
chr16,87986658,87998666,.,304,.,1.853742,9.8,-1
chr16,88021035,88053310,.,283,.,1.572626,13.4,-1
chr16,88082283,88110617,.,285,.,1.597806,12.8,-1
chr16,88363809,88363910,.,1000,.,12.776432,2.4,-1
chr16,88382536,88383679,.,397,.,3.104684,1.4,-1
chr16,88439329,88611824,.,313,.,1.974337,12.3,-1
chr16,88485667,88485868,.,803,.,8.559998,3.0,-1
chr16,88503336,88503558,.,887,.,9.687835,6.1,-1
chr16,88504041,88504213,.,818,.,8.752846,2.0,-1
chr16,88617997,88628758,.,284,.,1.578898,2.0,-1
chr16,88626865,88628481,.,404,.,3.194108,4.9,-1
chr16,88634341,88749435,.,312,.,1.959275,12.4,-1
chr16,88705078,88705179,.,1000,.,12.776432,2.4,-1
chr16,88727959,88728136,.,890,.,9.720675,3.7,-1
chr16,88752411,88858008,.,383,.,2.912488,12.7,-1
chr16,88798523,88798668,.,884,.,9.641066,1.8,-1
chr16,88800759,88800870,.,1000,.,12.594186,3.1,-1
chr16,88831678,88831901,.,920,.,10.126612,7.1,-1
chr16,88833601,88833720,.,1000,.,11.747518,2.7,-1
chr16,88835435,88835596,.,961,.,10.686705,4.3,-1
chr16,88836685,88836920,.,983,.,10.982295,9.7,-1
chr16,88836978,88837217,.,1000,.,11.248428,10.5,-1
chr16,88838510,88838637,.,985,.,11.007517,2.4,-1
chr16,88839879,88840001,.,1000,.,12.340079,3.7,-1
chr16,88868156,88888595,.,322,.,2.099244,13.3,-1
chr16,88900933,88913188,.,305,.,1.860254,10.3,-1
chr16,88923371,88934226,.,306,.,1.872327,8.9,-1
chr16,88941257,88954526,.,306,.,1.880180,12.2,-1
chr16,88964854,88970870,.,303,.,1.841107,2.4,-1
chr16,88973962,88979883,.,299,.,1.779839,1.5,-1
chr16,88987703,89017014,.,292,.,1.683960,13.2,-1
chr16,89017348,89062545,.,288,.,1.639303,13.1,-1
chr16,89095388,89125979,.,302,.,1.827929,13.3,-1
chr16,89160266,89173389,.,309,.,1.917487,13.3,-1
chr16,89180179,89181186,.,421,.,3.417199,2.1,-1
chr16,89201164,89211463,.,284,.,1.587078,1.9,-1
chr16,89220111,89221254,.,404,.,3.198766,1.9,-1
chr16,89224886,89225002,.,994,.,11.124307,1.8,-1
chr16,89235530,89243040,.,297,.,1.761225,2.8,-1
chr16,89249074,89262757,.,302,.,1.823293,10.8,-1
chr16,89330828,89330937,.,1000,.,11.838712,2.1,-1
chr16,89342268,89342902,.,507,.,4.579565,3.3,-1
chr16,89343693,89344415,.,521,.,4.766093,5.4,-1
chr16,89355158,89355904,.,477,.,4.180314,3.1,-1
chr16,89360742,89362280,.,411,.,3.286179,5.0,-1
chr16,89362710,89363785,.,412,.,3.301073,2.0,-1
chr16,89367769,89368527,.,515,.,4.681602,5.5,-1
chr16,89370475,89370684,.,779,.,8.232342,2.8,-1
chr16,89370575,89370688,.,1000,.,11.419643,1.9,-1
chr16,89373589,89376351,.,418,.,3.387235,14.5,-1
chr16,89382142,89382650,.,544,.,5.080392,3.1,-1
chr16,89386416,89387433,.,426,.,3.489335,2.5,-1
chr16,89400093,89403128,.,477,.,4.180931,14.5,-1
chr16,89405062,89406762,.,416,.,3.352561,6.7,-1
chr16,89407813,89407929,.,994,.,11.124307,1.8,-1
chr16,89407828,89408576,.,1000,.,11.213540,15.4,-1
chr16,89408834,89409050,.,759,.,7.965553,2.6,-1
chr16,89409828,89411341,.,489,.,4.335514,13.3,-1
chr16,89411658,89412505,.,497,.,4.443594,5.6,-1
chr16,89413306,89413461,.,837,.,9.019062,1.5,-1
chr16,89413508,89413644,.,990,.,11.069776,3.1,-1
chr16,89414218,89414339,.,960,.,10.664625,1.6,-1
chr16,89416517,89417672,.,582,.,5.586232,14.9,-1
chr16,89417803,89418386,.,509,.,4.611277,2.7,-1
chr16,89421125,89424977,.,413,.,3.322082,14.3,-1
chr16,89427942,89428953,.,420,.,3.403679,2.1,-1
chr16,89434907,89453951,.,473,.,4.122061,13.3,-1
chr16,89454291,89456026,.,406,.,3.222950,5.8,-1
chr16,89460337,89466677,.,561,.,5.308903,14.8,-1
chr16,89473017,89473370,.,982,.,10.966739,15.5,-1
chr16,89474421,89475070,.,869,.,9.444520,16.0,-1
chr16,89475140,89475562,.,716,.,7.389844,8.7,-1
chr16,89475784,89475892,.,1000,.,11.948330,2.1,-1
chr16,89476031,89476265,.,953,.,10.569677,8.7,-1
chr16,89476550,89478404,.,844,.,9.106251,15.4,-1
chr16,89478771,89479743,.,775,.,8.186819,15.4,-1
chr16,89480047,89480160,.,1000,.,11.419643,1.9,-1
chr16,89480050,89481072,.,941,.,10.416793,15.4,-1
chr16,89481074,89481583,.,779,.,8.239418,16.0,-1
chr16,89481451,89481596,.,939,.,10.382687,2.8,-1
chr16,89497054,89499097,.,887,.,9.684990,100.0,-1
chr16,89499491,89500122,.,864,.,9.373096,15.2,-1
chr16,89500203,89500363,.,916,.,10.081403,3.3,-1
chr16,89500204,89500645,.,747,.,7.802991,10.8,-1
chr16,89500762,89501161,.,908,.,9.971915,100.0,-1
chr16,89501749,89501955,.,788,.,8.352231,2.8,-1
chr16,89502279,89502481,.,800,.,8.517621,3.0,-1
chr16,89502838,89502970,.,1000,.,12.219883,4.3,-1
chr16,89503269,89503731,.,790,.,8.379348,13.9,-1
chr16,89503830,89504739,.,782,.,8.281021,15.7,-1
chr16,89505223,89505338,.,1000,.,11.221040,1.9,-1
chr16,89505544,89506362,.,773,.,8.150572,100.0,-1
chr16,89506449,89506653,.,794,.,8.434115,2.9,-1
chr16,89506549,89506678,.,973,.,10.836857,2.4,-1
chr16,89506758,89507301,.,756,.,7.921545,15.1,-1
chr16,89508118,89521461,.,590,.,5.689852,13.3,-1
chr16,89521656,89522394,.,492,.,4.371340,3.9,-1
chr16,89525193,89526342,.,410,.,3.275652,2.4,-1
chr16,89527619,89528151,.,512,.,4.649068,2.1,-1
chr16,89530182,89543871,.,580,.,5.553892,13.3,-1
chr16,89530985,89532019,.,747,.,7.799925,15.2,-1
chr16,89532424,89533422,.,768,.,8.081285,14.7,-1
chr16,89534102,89534257,.,837,.,9.019062,1.5,-1
chr16,89534524,89534749,.,878,.,9.558664,6.0,-1
chr16,89535226,89535460,.,953,.,10.569677,8.7,-1
chr16,89536680,89536849,.,1000,.,11.453429,6.0,-1
chr16,89537335,89542150,.,705,.,7.235998,14.5,-1
chr16,89542483,89542850,.,1000,.,11.720433,100.0,-1
chr16,89543468,89543578,.,1000,.,11.731088,2.1,-1
chr16,89543993,89556162,.,578,.,5.531834,13.7,-1
chr16,89581706,89609070,.,313,.,1.976688,12.8,-1
chr16,89623624,89642215,.,410,.,3.273885,13.3,-1
chr16,89627333,89633594,.,614,.,6.011378,14.1,-1
chr16,89636921,89637136,.,911,.,10.003253,6.4,-1
chr16,89645675,89653305,.,292,.,1.691245,1.8,-1
chr16,89661766,89662030,.,712,.,7.331930,3.1,-1
chr16,89707177,89722529,.,305,.,1.863230,13.5,-1
chr16,89755240,89772079,.,321,.,2.081858,14.0,-1
chr16,89779879,89815356,.,300,.,1.797453,13.4,-1
chr16,89823582,89829251,.,302,.,1.821019,1.7,-1
chr16,89848786,89872383,.,281,.,1.535758,7.7,-1
chr16,89934097,90007119,.,296,.,1.737713,13.5,-1
chr16,90021115,90021242,.,985,.,11.007517,2.4,-1
chr16,90039950,90051415,.,281,.,1.547603,1.8,-1
chr16,90060146,90063580,.,483,.,4.258811,14.4,-1
chr16,90096956,90117252,.,316,.,2.013367,13.5,-1
chr16,90110063,90110182,.,973,.,10.843863,1.7,-1
chr16,90110079,90110282,.,797,.,8.475663,2.9,-1
chr12,83172,83844,.,528,.,4.333417,3.6,-1
chr12,84136,84690,.,532,.,4.380350,2.1,-1
chr12,95334,95649,.,1000,.,39.751881,15.5,-1
chr12,130861,501673,.,263,.,1.258343,11.3,-1
chr12,162458,163333,.,546,.,4.548355,7.6,-1
chr12,183618,184234,.,534,.,4.412207,3.1,-1
chr12,548748,558943,.,290,.,1.570997,1.9,-1
chr12,562687,568586,.,307,.,1.760694,1.6,-1
chr12,786270,1497402,.,267,.,1.300559,11.7,-1
chr12,1646227,1647230,.,438,.,3.290459,2.0,-1
chr12,1650658,1650940,.,688,.,6.195865,1.9,-1
chr12,1701259,1703269,.,603,.,5.215623,14.5,-1
chr12,1713263,1751215,.,311,.,1.808270,12.8,-1
chr12,1800232,1821708,.,382,.,2.639599,13.4,-1
chr12,1810595,1810753,.,1000,.,9.829726,3.6,-1
chr12,1815194,1815321,.,1000,.,11.464789,3.8,-1
chr12,1816115,1816280,.,964,.,9.412707,3.3,-1
chr12,1825253,1826376,.,452,.,3.457473,3.9,-1
chr12,1827262,1828957,.,431,.,3.206984,6.4,-1
chr12,1831330,1832380,.,433,.,3.235618,2.0,-1
chr12,1847041,1848807,.,429,.,3.187982,6.7,-1
chr12,1849614,1850988,.,435,.,3.249748,4.5,-1
chr12,1861522,1862671,.,431,.,3.210274,2.6,-1
chr12,1868016,1905954,.,309,.,1.793586,12.9,-1
chr12,1927638,1957343,.,303,.,1.718837,12.8,-1
chr12,1973694,2001000,.,294,.,1.613899,13.0,-1
chr12,2020232,2031742,.,286,.,1.526447,1.8,-1
chr12,2077509,2083544,.,307,.,1.769269,1.9,-1
chr12,2132878,2142245,.,308,.,1.782405,5.9,-1
chr12,2153250,2166339,.,313,.,1.839178,12.0,-1
chr12,2200144,2200291,.,1000,.,11.225614,5.0,-1
chr12,2216128,2239417,.,286,.,1.521320,8.0,-1
chr12,2245354,2266982,.,289,.,1.561858,8.8,-1
chr12,2320218,2337700,.,284,.,1.493619,4.0,-1
chr12,2342800,2349499,.,301,.,1.695331,1.4,-1
chr12,2364902,2365299,.,1000,.,11.736247,15.2,-1
chr12,2393741,2403109,.,312,.,1.823662,6.9,-1
chr12,2510147,2553522,.,288,.,1.541907,13.1,-1
chr12,2566514,2588439,.,290,.,1.562837,9.0,-1
chr12,2596911,2607444,.,289,.,1.557447,1.9,-1
chr12,2621352,2626877,.,314,.,1.844742,2.4,-1
chr12,2636432,2643007,.,305,.,1.742067,2.0,-1
chr12,2656190,2675985,.,288,.,1.539759,6.8,-1
chr12,2688415,2739117,.,300,.,1.680924,13.3,-1
chr12,2777009,2787019,.,289,.,1.561242,1.6,-1
chr12,2821201,2895200,.,295,.,1.625264,12.6,-1
chr12,2901481,2915687,.,330,.,2.029379,13.4,-1
chr12,2932307,2946474,.,286,.,1.521085,3.1,-1
chr12,3011738,3011981,.,739,.,6.790804,2.0,-1
chr12,3069435,3071265,.,424,.,3.129532,6.6,-1
chr12,3076844,3077047,.,813,.,7.650723,2.1,-1
chr12,3086946,3094482,.,305,.,1.738887,3.0,-1
chr12,3136995,3159480,.,287,.,1.536865,8.2,-1
chr12,3199181,3200571,.,395,.,2.793339,1.5,-1
chr12,3209476,3221061,.,297,.,1.650626,4.7,-1
chr12,3231591,3322539,.,323,.,1.956356,12.6,-1
chr12,3336176,3392464,.,308,.,1.783131,12.6,-1
chr12,3424364,3446203,.,292,.,1.591215,10.2,-1
chr12,3454915,3471787,.,289,.,1.559126,5.8,-1
chr12,3549279,3959788,.,265,.,1.281844,11.5,-1
chr12,3601565,3601846,.,719,.,6.563354,2.7,-1
chr12,3602947,3603605,.,536,.,4.425618,3.8,-1
chr12,3603819,3604787,.,517,.,4.211652,6.9,-1
chr12,3606055,3606627,.,534,.,4.412207,2.5,-1
chr12,3606457,3606572,.,1000,.,11.817040,3.3,-1
chr12,4032943,4040198,.,313,.,1.832997,4.4,-1
chr12,4374775,4375892,.,424,.,3.128440,1.9,-1
chr12,4382149,4419904,.,449,.,3.419446,13.3,-1
chr12,4426783,4451200,.,316,.,1.872437,12.9,-1
chr12,4434955,4435159,.,810,.,7.613219,2.1,-1
chr12,4436615,4436879,.,756,.,6.985994,3.1,-1
chr12,4455425,4466976,.,316,.,1.873975,11.2,-1
chr12,4758460,4768031,.,310,.,1.795124,6.4,-1
chr12,4916801,4917851,.,425,.,3.143172,1.5,-1
chr12,4923350,4928942,.,310,.,1.805281,1.9,-1
chr12,4955095,4975070,.,287,.,1.535603,6.8,-1
chr12,4992097,5006641,.,281,.,1.468309,2.0,-1
chr12,5007619,5039029,.,291,.,1.585360,13.5,-1
chr12,5044633,5052661,.,297,.,1.644410,1.8,-1
chr12,5072872,5078749,.,314,.,1.849868,2.9,-1
chr12,5083834,5118586,.,289,.,1.553007,12.8,-1
chr12,5124330,5129364,.,313,.,1.831846,1.6,-1
chr12,5129936,5138351,.,304,.,1.730277,3.7,-1
chr12,5147901,5157167,.,313,.,1.833261,7.0,-1
chr12,5165042,5214497,.,296,.,1.633021,13.2,-1
chr12,5259903,5267716,.,298,.,1.664813,1.9,-1
chr12,5279754,5289893,.,290,.,1.570100,1.9,-1
chr12,5293829,5314706,.,288,.,1.548298,7.8,-1
chr12,5315035,5336707,.,291,.,1.576602,9.5,-1
chr12,5343286,5358085,.,288,.,1.541395,4.0,-1
chr12,5465043,5475948,.,287,.,1.531022,1.6,-1
chr12,5469825,5476724,.,300,.,1.688393,1.5,-1
chr12,5483171,5493450,.,290,.,1.567602,1.9,-1
chr12,5508221,5516839,.,308,.,1.779628,5.0,-1
chr12,5528050,5561384,.,302,.,1.706431,13.2,-1
chr12,5544707,5544909,.,816,.,7.688598,2.2,-1
chr12,5550868,5550970,.,1000,.,12.371481,2.8,-1
chr12,5601535,5615301,.,281,.,1.466676,1.6,-1
chr12,5960428,6254179,.,256,.,1.175393,12.9,-1
chr12,6308553,6317196,.,306,.,1.752018,4.4,-1
chr12,6426357,6489194,.,329,.,2.022100,13.2,-1
chr12,6495659,6502140,.,306,.,1.752356,2.1,-1
chr12,6643847,6647114,.,653,.,5.793807,14.1,-1
chr12,6647444,6647857,.,721,.,6.580918,6.8,-1
chr12,6648070,6648175,.,1000,.,12.018010,2.6,-1
chr12,6649339,6649635,.,775,.,7.214554,4.8,-1
chr12,6660037,6680326,.,292,.,1.588386,9.1,-1
chr12,6711439,6711686,.,729,.,6.680831,1.9,-1
chr12,6713639,6715441,.,572,.,4.848041,14.6,-1
chr12,6853309,6862112,.,312,.,1.819415,6.1,-1
chr12,6878414,6878628,.,818,.,7.711053,2.7,-1
chr12,6950073,6989165,.,303,.,1.715808,13.9,-1
chr12,6976740,6979665,.,620,.,5.409290,15.1,-1
chr12,6981005,6981221,.,812,.,7.639654,2.7,-1
chr12,7074644,7075220,.,532,.,4.381566,2.4,-1
chr12,7077137,7077739,.,557,.,4.676060,4.0,-1
chr12,7107165,7107923,.,518,.,4.225939,4.2,-1
chr12,7119202,7124348,.,314,.,1.848565,1.9,-1
chr12,7261430,7275403,.,328,.,2.014591,13.3,-1
chr12,7284933,7290494,.,310,.,1.797889,1.8,-1
chr12,7294070,7299657,.,309,.,1.789522,1.7,-1
chr12,7303328,7311668,.,302,.,1.710920,3.2,-1
chr12,7358188,7363395,.,311,.,1.808268,1.5,-1
chr12,7367233,7378004,.,286,.,1.523033,1.3,-1
chr12,7371991,7378052,.,305,.,1.745664,1.6,-1
chr12,7454269,7459703,.,309,.,1.786318,1.5,-1
chr12,7504431,7509712,.,313,.,1.838071,2.0,-1
chr12,8190924,8191314,.,647,.,5.724555,3.5,-1
chr12,8191549,8191780,.,769,.,7.143573,2.3,-1
chr12,8852053,8862344,.,291,.,1.575206,2.1,-1
chr12,8880227,8887721,.,309,.,1.787491,3.8,-1
chr12,8924110,8935452,.,287,.,1.531941,1.8,-1
chr12,9098276,9099562,.,421,.,3.094720,2.8,-1
chr12,9381754,9391896,.,290,.,1.569635,1.9,-1
chr12,10212429,10217433,.,314,.,1.842828,1.7,-1
chr12,10761775,11074362,.,260,.,1.222879,11.5,-1
chr12,11144013,11156785,.,284,.,1.497221,1.8,-1
chr12,11245141,11415664,.,252,.,1.131650,3.1,-1
chr12,11559328,11939055,.,256,.,1.168472,11.5,-1
chr12,12213571,12458458,.,256,.,1.177648,11.5,-1
chr12,12626555,12631961,.,310,.,1.795571,1.5,-1
chr12,12626611,12636718,.,289,.,1.555863,1.6,-1
chr12,13059878,13231800,.,251,.,1.116795,1.9,-1
chr12,13361251,13371647,.,312,.,1.820736,8.1,-1
chr12,13413491,14185853,.,260,.,1.215553,11.4,-1
chr12,15122419,15446137,.,255,.,1.166737,11.9,-1
chr12,15468650,15475830,.,314,.,1.852144,4.7,-1
chr12,15984455,16717537,.,254,.,1.152378,11.1,-1
chr12,16037194,16038100,.,524,.,4.285587,6.5,-1
chr12,16038650,16040776,.,536,.,4.428809,14.5,-1
chr12,16170502,16170605,.,1000,.,12.251370,2.7,-1
chr12,16503081,16503213,.,1000,.,11.030517,3.6,-1
chr12,16505518,16505940,.,748,.,6.900608,8.3,-1
chr12,16506299,16506438,.,1000,.,11.173358,4.3,-1
chr12,16859898,17045434,.,253,.,1.132159,3.8,-1
chr12,18256676,18270364,.,287,.,1.538857,3.3,-1
chr12,19283127,19399146,.,308,.,1.777904,12.6,-1
chr12,19452155,19452714,.,543,.,4.514816,2.7,-1
chr12,19452922,19453133,.,788,.,7.360648,1.9,-1
chr12,19589039,19653808,.,310,.,1.795429,13.3,-1
chr12,19594667,19594967,.,739,.,6.794798,3.9,-1
chr12,19599987,19600188,.,819,.,7.726849,2.2,-1
chr12,19658507,19664966,.,312,.,1.818438,3.2,-1
chr12,20513894,20796805,.,251,.,1.118870,5.6,-1
chr12,21558368,21905495,.,256,.,1.176700,11.8,-1
chr12,22781169,22886157,.,254,.,1.147389,1.5,-1
chr12,23145098,23165127,.,288,.,1.546002,7.2,-1
chr12,24705948,24716012,.,290,.,1.562510,1.7,-1
chr12,24991443,24992450,.,437,.,3.277389,1.9,-1
chr12,25392239,25401763,.,307,.,1.763215,5.6,-1
chr12,25823467,25824504,.,429,.,3.182575,1.7,-1
chr12,26110393,26146964,.,304,.,1.733225,13.8,-1
chr12,26180738,26185789,.,312,.,1.825680,1.5,-1
chr12,26195707,26209934,.,295,.,1.623836,6.1,-1
chr12,26679669,26824687,.,253,.,1.139242,2.7,-1
chr12,26827039,26964504,.,252,.,1.129106,1.7,-1
chr12,27078155,27099027,.,290,.,1.562621,8.4,-1
chr12,27119112,27170770,.,336,.,2.100790,13.3,-1
chr12,27158278,27158392,.,1000,.,11.920699,3.3,-1
chr12,27158496,27158596,.,1000,.,12.618911,2.9,-1
chr12,27404342,27411016,.,309,.,1.788947,2.9,-1
chr12,27427396,27437400,.,289,.,1.562179,1.6,-1
chr12,27680719,27692640,.,324,.,1.962379,13.5,-1
chr12,27840822,27846044,.,313,.,1.840250,1.9,-1
chr12,28104122,28125718,.,291,.,1.582151,9.7,-1
chr12,28716349,28755990,.,286,.,1.520637,13.0,-1
chr12,28911935,28912453,.,542,.,4.497384,2.0,-1
chr12,29431945,29534884,.,254,.,1.147596,1.4,-1
chr12,29522712,29532477,.,312,.,1.829044,7.5,-1
chr12,29587202,29769982,.,253,.,1.133298,3.8,-1
chr12,29945332,29946287,.,496,.,3.964056,5.2,-1
chr12,29946403,29946974,.,535,.,4.419934,2.5,-1
chr12,30062996,30429260,.,252,.,1.127145,9.7,-1
chr12,30865472,30875377,.,309,.,1.793392,6.8,-1
chr12,30877535,30883020,.,318,.,1.893589,3.1,-1
chr12,30892232,30908093,.,290,.,1.566708,5.4,-1
chr12,30975328,30990329,.,288,.,1.546522,4.3,-1
chr12,31014955,31031741,.,287,.,1.538200,5.1,-1
chr12,31085900,31090981,.,314,.,1.853109,1.9,-1
chr12,31101800,31111508,.,309,.,1.789789,6.4,-1
chr12,31115274,31123031,.,307,.,1.764428,3.7,-1
